entity,label,definition,variable,parent_label,parent_IRI,codebook_description,codebook_values,category
http://purl.obolibrary.org/obo/EUPATH_0015538,"Other facility, rank",,rank othr,Rank order sought care,http://purl.obolibrary.org/obo/EUPATH_0015531,"E31: Health care utilization. Multifilter: Please rank the following in order of occurrence if you sought care for your child Other, specify. Only complete for children who had diarrhea in the last 2 weeks. If sought care at a sentinel health enter, answer E32 & E33, otherwise go to E34",,Observation
http://purl.obolibrary.org/obo/EUPATH_0015539,Pharmacy,,rank pharm,Rank order sought care,http://purl.obolibrary.org/obo/EUPATH_0015531,"E31: Health care utilization. Multifilter: Please rank the following in order of occurrence if you sought care for your child Pharmacy. Only complete for children who had diarrhea in the last 2 weeks. If sought care at a sentinel health enter, answer E32 & E33, otherwise go to E34",,Observation
http://purl.obolibrary.org/obo/EUPATH_0015540,Traditional healer,,rank healr,Rank order sought care,http://purl.obolibrary.org/obo/EUPATH_0015531,"E31: Health care utilization. Multifilter: Please rank the following in order of occurrence if you sought care for your child Traditional healer. Only complete for children who had diarrhea in the last 2 weeks. If sought care at a sentinel health enter, answer E32 & E33, otherwise go to E34",,Observation
http://purl.obolibrary.org/obo/EUPATH_0015541,Unlicensed practitioner/village doctor/bush doctor/village health worker,,rank doc,Rank order sought care,http://purl.obolibrary.org/obo/EUPATH_0015531,"E31: Health care utilization. Multifilter: Please rank the following in order of occurrence if you sought care for your child Unlicensed practitioner/village doctor/bush doctor/village health worker. Only complete for children who had diarrhea in the last 2 weeks. If sought care at a sentinel health enter, answer E32 & E33, otherwise go to E34",,Observation
http://purl.obolibrary.org/obo/EUPATH_0015542,Sentinal health center,,q31 sentinel,Where sought diarrheal care in last 2 weeks,http://purl.obolibrary.org/obo/EUPATH_0015679,E31.06: Health care utilization. Sentinel health center. Only complete for children who had diarrhea in the last 2 weeks,"1=Yes, 2=No, 3=No diarrhea in the last 2 weeks, 99=Missing/error",Observation
http://purl.obolibrary.org/obo/EUPATH_0015543,Non-sentinal health center,,q31 nonsentinel,Where sought diarrheal care in last 2 weeks,http://purl.obolibrary.org/obo/EUPATH_0015679,E31.07: Health care utilization. Non-sentinel health center. Only complete for children who had diarrhea in the last 2 weeks,"1=Yes, 2=No, 3=No diarrhea in the last 2 weeks, 99=Missing/error",Observation
http://purl.obolibrary.org/obo/EUPATH_0015544,Health center,,q31 healthctr,Where sought diarrheal care in last 2 weeks,http://purl.obolibrary.org/obo/EUPATH_0015679,E31.08: Health care utilization. Health center. Only complete for children who had diarrhea in the last 2 weeks,"1=Yes (sentinel or non-sentinel), 2=No, 3=No diarrhea in the last 2 weeks, 99=Missing/error",Observation
http://purl.obolibrary.org/obo/EUPATH_0015545,Professional care,,q31 professional,Where sought diarrheal care in last 2 weeks,http://purl.obolibrary.org/obo/EUPATH_0015679,E31.09: Health care utilization. Professional care. Only complete for children who had diarrhea in the last 2 weeks,"1=Yes (seninel, non-sentinel, licensed practitioner), 2=No, 3=No diarrhea in the last 2 weeks, 99=Missing/error",Observation
http://purl.obolibrary.org/obo/EUPATH_0015546,Traditional healer or unlicensed practitioner,,q31 healer,Where sought diarrheal care in last 2 weeks,http://purl.obolibrary.org/obo/EUPATH_0015679,E31.10: Health care utilization. Traditional healer or unlicenced practitioner. Only complete for children who had diarrhea in the last 2 weeks,"1=Yes, 2=No, 3=No diarrhea in the last 2 weeks, 99=Missing/error",Observation
http://purl.obolibrary.org/obo/EUPATH_0015547,Diarrheal day sought care at health center,,dayseek,Previous diarrheal care,http://purl.obolibrary.org/obo/EUPATH_0010013,E32: Health care utilization. On what day of the child's diarrhea did you seek care t the sentinel hospital/health center. Skip if q31_sentinel=2/3/99. Only complete for children who had diarrhea in the last 2 weeks,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015548,Sought care on day 1-7 of diarrhea,,q32 dayseek,Previous diarrheal care,http://purl.obolibrary.org/obo/EUPATH_0010013,E32.1: Health care utilization. Sought care at sentinel health facility on day 0-7 of diarrhea. Skip if q31_sentinel=2/3/99. Only complete for children who had diarrhea in the last 2 weeks,"1=Yes, 2=No, 3=No diarrhea",Observation
http://purl.obolibrary.org/obo/EUPATH_0015549,IV & hospital admission,,iv hosp,Hospitalization,http://purl.obolibrary.org/obo/EUPATH_0000308,E34.1: Health care utilization. IV & hospital admission. Only complete for children who had diarrhea in the last 2 weeks,"1=IV only, 2=Hospital admission only, 3=IV & hospital admission, 4=Neither, 5=Unknown",Observation
http://purl.obolibrary.org/obo/EUPATH_0015550,Hospital admitted 1st choice,,admit ctr1,Hospitalization,http://purl.obolibrary.org/obo/EUPATH_0000308,E35: Health care utilization. To which hospital was the child admitted (health facility code for center of 1st choice). Skip if E34=no. Only complete for children who had diarrhea in the last 2 weeks,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015551,Hospital admitted 2nd choice,,admit ctr2,Hospitalization,http://purl.obolibrary.org/obo/EUPATH_0000308,E35.1: Health care utilization. To which hospital was the child admitted (health facility code for center of 2nd choice). Skip if E34=no. Only complete for children who had diarrhea in the last 2 weeks,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015552,Hospital admitted 3rd choice,,admit ctr3,Hospitalization,http://purl.obolibrary.org/obo/EUPATH_0000308,E35.2: Health care utilization. To which hospital was the child admitted (health facility code for center of 3rd choice). Skip if E34=no. Only complete for children who had diarrhea in the last 2 weeks,,Observation
http://purl.obolibrary.org/obo/EUPATH_0015553,Advised to take child to a hospital/health center,,advise,Previous diarrheal care,http://purl.obolibrary.org/obo/EUPATH_0010013,"E36: Health care utilization. If the child did not receive care at a hospital/health center, were you advised to take him/her to a hospital/health center. Skip if E34=yes. Only complete for children who had diarrhea in the last 2 weeks. If no, go to E38, if yes continue","0=NOT IN CODEBOOK, 1=No, 2=Yes, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015554,Most important reason child not taken to the hospital,,nohosp,Previous diarrheal care,http://purl.obolibrary.org/obo/EUPATH_0010013,E37: Health care utilization. What was the single most important reason that the child not taken to the hospital. Skip if E36=no. Only complete for children who had diarrhea in the last 2 weeks,"0=NOT IN CODEBOOK, 1=Hospital too far from home, 10=Other, specify, 2=Unable to find transport, 3=Cost for travel too high, 4=Could not take time off from work, 5=Local situation (weather, natural, or political reasons), 6=Cost for treatment too high, 7=Other children at home could not be left alone, 8=Did not think child was sick enough, 9=Not happy with care provided at the hospital, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015555,Offered less to drink during diarrheal episode,,drink less,Diarrheal episodes,http://purl.obolibrary.org/obo/EUPATH_0010016,"E39.1: Health care utilization. Did you offer much less than usual to drink, or somewhat less, or nothing (if offr_drink=3). Only complete for children who had diarrhea in the last 2 weeks","0=NOT IN CODEBOOK, 1=Much less, 2=Somewhat less, 3=Nothing to drink, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015556,Offered less to eat during diarrheal episode,,eat less,Diarrheal episodes,http://purl.obolibrary.org/obo/EUPATH_0010016,"E40.1: Health care utilization. Did you offer much less than usual to eat, or somewhat less, or nothing (if offr_eat=3). Only complete for children who had diarrhea in the last 2 weeks.","0=NOT IN CODEBOOK, 1=Much less, 2=Somewhat less, 3=Stopped food, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015557,Don't know,,hosptrt dk,Diarrhea treatment given in health center,http://purl.obolibrary.org/obo/EUPATH_0010390,E41: Health care utilization. Multifilter: Did the child receive any of the following from the hospital/health facility to treat the diarrhea? Don't know. Skip if E31 hspctr1/hspctr2/hspctr3=NA/blank. Check all that apply. Only complete for children who had diarrhea in the last 2 weeks.,"0=No, 1=Yes, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015558,Medicine by injection,,hosptrt medinj,Diarrhea treatment given in health center,http://purl.obolibrary.org/obo/EUPATH_0010390,E41: Health care utilization. Multifilter: Did the child receive any of the following from the hospital/health facility to treat the diarrhea? Medicine by injection. Skip if E31 hspctr1/hspctr2/hspctr3=NA/blank. Check all that apply. Only complete for children who had diarrhea in the last 2 weeks.,"0=No, 1=Yes, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015559,Antibiotics,,hosptrt ab,Diarrhea treatment given in health center,http://purl.obolibrary.org/obo/EUPATH_0010390,E41.1: Health care utilization. Multifilter: Did the child receive any of the following from the hospital/health facility to treat the diarrhea? Antibiotics. Skip if E31 hspctr1/hspctr2/hspctr3=NA/blank. Check all that apply. Only complete for children who had diarrhea in the last 2 weeks.,"0=No, 1=Yes, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015560,Other treatment,,hosptrt othr,Diarrhea treatment given in health center,http://purl.obolibrary.org/obo/EUPATH_0010390,E41.3: Health care utilization. Multifilter: Did the child receive any of the following from the hospital/health facility to treat the diarrhea? Other treatment. Skip if E31 hspctr1/hspctr2/hspctr3=NA/blank. Check all that apply. Only complete for children who had diarrhea in the last 2 weeks.,"0=No, 1=Yes, NA=NA",Observation
http://purl.obolibrary.org/obo/EUPATH_0015561,"Pharmacy, consultation expenses",,pharm consult,Previously sought care expenses,http://purl.obolibrary.org/obo/EUPATH_0010006,"F42.1: Health care expenses. What are your or your household estimated out-of-pocket expenses for consultation with the pharmacy. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.",,Observation
http://purl.obolibrary.org/obo/EUPATH_0015562,"Pharmacy, diagnostics expenses",,pharm diag,Previously sought care expenses,http://purl.obolibrary.org/obo/EUPATH_0010006,"F42.1: Health care expenses. What are your or your household estimated out-of-pocket expenses for diagnostics from the pharmacy. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.",,Observation
http://purl.obolibrary.org/obo/EUPATH_0015563,"Pharmacy, drug expenses",,pharm drug,Previously sought care expenses,http://purl.obolibrary.org/obo/EUPATH_0010006,"F42.1: Health care expenses. What are your or your household estimated out-of-pocket expenses for drugs from the pharmacy. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.",,Observation
http://purl.obolibrary.org/obo/EUPATH_0015564,"Pharmacy, other expenses",,pharm othr,Previously sought care expenses,http://purl.obolibrary.org/obo/EUPATH_0010006,"F42.1: Health care expenses. What are your or your household estimated out-of-pocket expenses for other charges from the pharmacy. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.",,Observation
http://purl.obolibrary.org/obo/EUPATH_0015565,"Traditional healer, consultation expenses",,healer consult,Previously sought care expenses,http://purl.obolibrary.org/obo/EUPATH_0010006,"F42.2: Health care expenses. What are your or your household estimated out-of-pocket expenses for consultation with a traditional healer. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.",,Observation
http://purl.obolibrary.org/obo/EUPATH_0015566,"Traditional healer, diagnostic expenses",,healer diag,Previously sought care expenses,http://purl.obolibrary.org/obo/EUPATH_0010006,"F42.2: Health care expenses. What are your or your household estimated out-of-pocket expenses for diagnostics from a traditional healer. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.",,Observation
http://purl.obolibrary.org/obo/EUPATH_0015567,"Traditional healer, drug expenses",,healer drug,Previously sought care expenses,http://purl.obolibrary.org/obo/EUPATH_0010006,"F42.2: Health care expenses. What are your or your household estimated out-of-pocket expenses for drugs from a traditional healer. Only complete part F if the answer to E29 is ""yes"". Have respondent answer for only those facilities that were used in E31 and provde the expense in the local currency.",,Observation
